Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013),Source Notes,Internal Notes,
0022,Butts County Historical Society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"historical society in Jackson, Georgia, USA",,historical society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,Jackson,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Butts County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,+1-770-755-3313,https://web.archive.org/web/20191016192905/https://www.facebook.com/Butts-County-Historical-Society-Inc-236510896389703/about/?ref=page_internal,2019-10-16,,,,http://www.buttscountyhistoricalsociety.org/,https://web.archive.org/web/20191009145832/http://www.buttscountyhistoricalsociety.org/,2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,
0023,Calhoun-Gordon Arts Council,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"arts center in Calhoun, Georgia, USA",,arts center,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"212 South Wall Street, Calhoun, GA 30701",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Calhoun,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Gordon County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"34.500825, -84.951692",https://www.geocod.io,2019-10-23,+1-706-629-2599,https://web.archive.org/web/20191002180709/https://harrisartscenter.com/,2019-10-02,mailto:info@harrisartscenter.com,https://web.archive.org/web/20191002181509/https://harrisartscenter.com/staff/,2019-10-02,https://harrisartscenter.com/,https://web.archive.org/web/20191002180709/https://harrisartscenter.com/,2019-10-02,1992,https://web.archive.org/web/20191002180410/https://harrisartscenter.com/calhoun-gordon-arts-council/,2019-10-02,,,,,,,The Harris Arts Center,https://web.archive.org/web/20191002181203/https://harrisartscenter.com/about-us/,2019-10-02,,,,,,,,,,,,
,Calhoun-Gordon Arts Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roland Hayes Museum,https://web.archive.org/web/20191015165243/https://harrisartscenter.com/roland-hayes/,2019-10-15,,,,,,,,,,,,
0024,Cannonball House,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Macon, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"856 Mulberry Street, Macon, GA 31201",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Macon,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Bibb County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"32.839816, -83.632176",https://www.geocod.io,2019-10-23,+1-478-745-5982,https://web.archive.org/web/20191002184855/https://www.cannonballhouse.org/contact/,2019-10-02,,,,http://www.cannonballhouse.org,https://web.archive.org/web/20191009150035/https://www.cannonballhouse.org/,2019-10-02,1853,https://web.archive.org/web/20191002185244/https://www.cannonballhouse.org/history/,2019-10-02,,,,,,,,,,,,,,,,,,,,,
0025,Center For Puppetry Arts,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Atlanta, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"1404 Spring Street, Atlanta, GA 30309",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Atlanta,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Fulton County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.793089, -84.389309",https://www.geocod.io,2019-10-23,+1-404-873-3089,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:info@puppet.org,web/20191002192017/http://www.puppet.org/,2019-10-02,http://www.puppet.org/,https://web.archive.org/web/20191009145539/http://www.puppet.org/,2019-10-02,1978,https://web.archive.org/web/20191002192147/http://www.puppet.org/about/history/,2019-10-02,,,,,,,,,,,,,,,,,,,,,
0026,Cherokee County Historical Society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"historical society in Canton, Georgia, USA",,historical society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,Canton,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Cherokee County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,+1-770-345-3288,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:sjoyner@rockbarn.org,,,http://www.rockbarn.org/,https://web.archive.org/web/20191002192605/http://www.rockbarn.org/,2019-10-02,1975,https://web.archive.org/web/20191002192417/http://www.rockbarn.org/mission-and-history/,2019-10-02,,,,,,,,,,1287,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,30169,https://web.archive.org/web/20191002192605/http://www.rockbarn.org/,2019-10-02,,,,,,
0027,Chieftains Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Rome, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"501 Riverside Parkway, Rome, GA 30162",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Rome,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Gordon County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"34.525538, -84.95855",https://www.geocod.io,2019-10-23,+1-706-291-9494,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:chmuseum@bellsouth.net,https://web.archive.org/web/20191007151227/https://chieftainsmuseum.org/contact/,2019-10-07,https://chieftainsmuseum.org/,https://web.archive.org/web/20191009145428/https://chieftainsmuseum.org/,2019-10-07,1971,https://web.archive.org/web/20191007151452/https://chieftainsmuseum.org/about-chieftains/,2019-10-07,,,,Junior Service League of Rome Inc.,https://web.archive.org/web/20191007151452/https://chieftainsmuseum.org/about-chieftains/,2019-10-07,,,,373,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,30162,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,,"Parent organization is owned and operated by two different organizations. Owned by Junior Service League of Rome, Inc. Operated by Friends of Chieftains, Inc",
,Chieftains Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Friends of Chieftains, Inc.",https://web.archive.org/web/20191007151452/https://chieftainsmuseum.org/about-chieftains/,2019-10-07,,,,,,,,,,,,,,,
0028,Church-Waddel-Brumby House,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Athens, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"280 E. Dougherty Street, Athens, GA 30061",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Athens,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Clarke County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.962312, -83.374618",https://www.geocod.io,2019-10-23,+1-706-353-1820,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:director@athenswelcomecenter.com,https://web.archive.org/web/20191007152414/https://www.athenswelcomecenter.com/,2019-10-07,https://www.athenswelcomecenter.com/house-museum,https://web.archive.org/web/20191009150651/https://www.athenswelcomecenter.com/house-museum,2019-10-07,1820,https://web.archive.org/web/20191009150651/https://www.athenswelcomecenter.com/house-museum,2019-10-07,,,,Athens Welcome Center,https://web.archive.org/web/20191007152414/https://www.athenswelcomecenter.com/,2019-10-07,,,,,,,,,,,,,,,
0029,"Coastal Heritage Society, Inc.",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"historical society in Savannah, Georgia, USA",,historical society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"303 Martin Luther King Jr. Boulevard, Savannah, GA 31401",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Savannah,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Chatham County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"32.076193, -81.099719",https://www.geocod.io,2019-10-23,+1-912-651-6840,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:admin@chsgeorgia.org,https://web.archive.org/web/20190701201317/http://www.chsgeorgia.org/CHS/Contact,2019-10-07,http://www.chsgeorgia.org/,https://web.archive.org/web/20191009150545/http://www.chsgeorgia.org/,2019-10-07,1975,https://web.archive.org/web/20191007154354/http://www.chsgeorgia.org/CHS/About,2019-10-07,,,,,,,Georgia State Railroad Museum,https://web.archive.org/web/20191008155453/http://www.chsgeorgia.org/GSRM,2019-10-08,,,,,,,,,,,,
,"Coastal Heritage Society, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old Fort Jackson,https://web.archive.org/web/20191008160013/http://www.chsgeorgia.org/OFJ,2019-10-08,,,,,,,,,,,,
,"Coastal Heritage Society, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pin Point Heritage Museum,https://web.archive.org/web/20191008155802/http://www.chsgeorgia.org/PHM,2019-10-08,,,,,,,,,,,,
,"Coastal Heritage Society, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Savannah Children's Museum,https://web.archive.org/web/20191008155716/http://www.chsgeorgia.org/SCM,2019-10-08,,,,,,,,,,,,
,"Coastal Heritage Society, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Savannah History Museum,https://web.archive.org/web/20191008155943/http://www.chsgeorgia.org/SHM,2019-10-08,,,,,,,,,,,,
0030,William Root House Museum & Garden,https://web.archive.org/web/20191007155720/https://www.roothousemuseum.com/,2019-10-07,"museum in Marietta, Georgia, USA",,museum,https://web.archive.org/web/20191007155720/https://www.roothousemuseum.com/,2019-10-07,"80 North Marietta Parkway NW, Marietta, GA 30060",https://web.archive.org/web/20191007155720/https://www.roothousemuseum.com/,2019-10-07,Marietta,https://web.archive.org/web/20191007155720/https://www.roothousemuseum.com/,2019-10-07,Cobb County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191007155720/https://www.roothousemuseum.com/,2019-10-07,United States of America,https://web.archive.org/web/20191007155720/https://www.roothousemuseum.com/,2019-10-07,"33.954651, -84.552042",https://www.geocod.io,2019-10-23,+1-770-426-4982,https://web.archive.org/web/20191007155720/https://www.roothousemuseum.com/,2019-10-07,mailto:executive.director@cobblandmarks.com,https://web.archive.org/web/20191007155204/https://www.cobblandmarks.com/,2019-10-07,https://www.roothousemuseum.com/,https://web.archive.org/web/20191007155720/https://www.roothousemuseum.com/,2019-10-07,1845,https://web.archive.org/web/20191007155204/https://www.cobblandmarks.com/,2019-10-07,,,,Cobb Landmarks,https://web.archive.org/web/20191007155204/https://www.cobblandmarks.com/,2019-10-07,,,,,,,,,,,,,,,
0031,Collectible and Antique Chair Gallery,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Stone Mountain, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"994 Main Street, Stone Mountain, GA 30083",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Stone Mountain,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,DeKalb County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.809, -84.170989",https://www.geocod.io,2019-10-23,+1-770-498-8816,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:minichairgallery@bellsouth.net,,,http://www.museumofminiaturechairs.com,https://web.archive.org/web/20191007161516/http://www.museumofminiaturechairs.com/1401.html,2019-10-07,2009,https://web.archive.org/web/20191007161800/http://www.museumofminiaturechairs.com/2201.html,2019-10-07,,,,,,,,,,,,,,,,,,,,,
0032,Colquitt County Arts Center,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"arts center in Moultrie, Georgia, USA",,arts center,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"401 7th Avenue SW, Moultrie, GA 31768",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Moultrie,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Colquitt County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"31.172454, -83.794248",https://www.geocod.io,2019-10-23,+1-229-985-1922,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:candacearts@windstream.net,,,https://colquittcountyarts.com/,https://web.archive.org/web/20191007163337/https://colquittcountyarts.com/,2019-10-07,1987,https://web.archive.org/web/20191007163024/https://colquittcountyarts.com/about-us-2/,2019-10-07,,,,,,,,,,,,,,,,,,,,,
0033,Columbus Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Columbus, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"1251 Wynnton Road, Columbus, GA 31906",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Columbus,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Muscogee County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"32.46713, -84.974276",https://www.geocod.io,2019-10-23,+1-706-748-2562,https://web.archive.org/web/20191007172515/https://columbusmuseum.com/,2019-10-07,mailto:info@columbusmuseum.com,https://web.archive.org/web/20191007172900/https://columbusmuseum.com/about/contact.html,2019-10-07,https://columbusmuseum.com/,https://web.archive.org/web/20191007172515/https://columbusmuseum.com/,2019-10-07,1953,https://web.archive.org/web/20191007173303/https://columbusmuseum.com/about/,2019-10-07,,,,,,,,,,,,,,,,,,,,,
0034,Crawford W. Long Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Jefferson, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"28 College Street, Jefferson, GA 30549",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Jefferson,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Jackson County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"34.118833, -83.573454",https://www.geocod.io,2019-10-23,+1-706-367-5307,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:info@crawfordlong.org,,,http://www.crawfordlong.org/,https://web.archive.org/web/20191007174507/http://www.crawfordlong.org/,2019-10-07,,,,,,,,,,,,,,,,,,,,,,,,
