,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes",QC
1700,City Gate Dance Theater Company,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"dance studio in Georgia, USA",,dance studio,https://web.archive.org/web/20200724183516/https://www.citygatedance.org/,2020-07-24,"2303 Peachtree Road NE, Atlanta, GA 30309",https://web.archive.org/web/20200724183025/https://www.google.com/search?rlz=1C1GCEU_enUS868US868&sxsrf=ALeKk00xrq3qhS0db3hXy0l33sbXDScxwA%3A1595615230194&ei=_icbX8SmC6Ht_Qbkjo5A&q=City+Gate+Dance+Theater+Company&oq=City+Gate+Dance+Theater+Company&gs_lcp=CgZwc3ktYWIQAzIECCMQJzICCCZQAFgAYP0uaABwAHgAgAFSiAFSkgEBMZgBAKoBB2d3cy13aXrAAQE&sclient=psy-ab&ved=0ahUKEwjEnfn3webqAhWhdt8KHWSHAwgQ4dUDCAw&uact=5,2020-07-24,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.776454, -84.272680","https://www.google.com/maps/place/City+Gate+Dance+Theater+Company+Inc./@33.7765047,-84.2728728,21z",2020-07-24,+1-404-263-7754,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,mailto:citygatedance.theater@gmail.com,https://web.archive.org/web/20200724184933/https://www.facebook.com/citygatedance/about/?ref=page_internal,2020-07-24,https://www.citygatedance.org/,https://web.archive.org/web/20200724183516/https://www.citygatedance.org/,2020-07-24,2011,https://web.archive.org/web/20200724184933/https://www.facebook.com/citygatedance/about/?ref=page_internal,2020-07-24,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-17 CL
1701,CJE Foundation Inc.,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"not-for-profit arts organization in Sparta, Georgia, USA",,not-for-profit arts organization,https://web.archive.org/web/20200724191140/https://cjefoundation.org/,2020-07-24,"2866 Highway 22, Sparta, Georgia 31087",https://web.archive.org/web/20200724191738/https://cjefoundation.org/index.php?p=1_2_Contact,2020-07-24,Sparta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Hancock County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.183529, -83.075029","https://www.google.com/maps/place/CJE+Foundation/@33.1835825,-83.0750933,21z",2020-07-24,+1-478-320-2645,https://web.archive.org/web/20200724191738/https://cjefoundation.org/index.php?p=1_2_Contact,2020-07-24,mailto:admin@cjefoundation.org,https://web.archive.org/web/20200724191738/https://cjefoundation.org/index.php?p=1_2_Contact,2020-07-24,https://cjefoundation.org/,https://web.archive.org/web/20200724191140/https://cjefoundation.org/,2020-07-24,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-17 CL
1702,Classic Center Cultural Foundation,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"not-for-profit arts organization in Athens, Georgia, USA",,not-for-profit arts organization,https://web.archive.org/web/20200724192140/https://classiccenter.com/150/Cultural-Foundation,2020-07-24,"300 North Thomas Street, Athens, GA 30601",https://web.archive.org/web/20200724192140/https://classiccenter.com/150/Cultural-Foundation,2020-07-24,Athens,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Clarke County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.960222, -83.372775","https://www.google.com/maps/place/The+Classic+Center/@33.9602194,-83.3729118,21z",2020-07-24,+1-706-208-0900,https://web.archive.org/web/20200724192140/https://classiccenter.com/150/Cultural-Foundation,2020-07-24,mailto:Stephanie@ClassicCenter.com,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,https://classiccenter.com/CulturalFoundation,https://web.archive.org/web/20200724192140/https://classiccenter.com/150/Cultural-Foundation,2020-07-24,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-17 CL
1704,Savannah Jazz,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"not-for-profit arts organization in Savannah, Georgia, USA",Coastal Jazz Association,not-for-profit arts organization,https://web.archive.org/web/20200724201340/http://savannahjazz.org/,2020-07-24,,,,Savannah,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Chatham County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,+1-616-745-1207,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,mailto:paula@coastaljazz.org,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,http://savannahjazz.org/,https://web.archive.org/web/20200724201340/http://savannahjazz.org/,2020-07-24,,,,"","","",,,,,,,60205,https://web.archive.org/web/20200728191018/https://www.georgia-register.com/J316467-coastal-jazz-association-inc,2020-07-28,31420,https://web.archive.org/web/20200728191018/https://www.georgia-register.com/J316467-coastal-jazz-association-inc,2020-07-28,savjazzfest,https://web.archive.org/web/20200724204055/https://www.facebook.com/savjazzfest/,2020-07-24,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-17 CL
1705,Coastal Symphony of Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"symphony orchestra in St. Simons Island, Georgia, USA",,symphony orchestra,https://web.archive.org/web/20200724204213/http://www.coastalsymphonyofgeorgia.org/,2020-07-24,,,,St Simons Island,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Glynn County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,+1-912-634-2006,https://web.archive.org/web/20200724204648/http://www.coastalsymphonyofgeorgia.org/contact/,2020-07-24,mailto:coastalsymphonyofgeorgia@gmail.com,https://web.archive.org/web/20200724204648/http://www.coastalsymphonyofgeorgia.org/contact/,2020-07-24,http://www.coastalsymphonyofgeorgia.org/,https://web.archive.org/web/20200724204213/http://www.coastalsymphonyofgeorgia.org/,2020-07-24,,,,"","","",,,,,,,21733,https://web.archive.org/web/20200724204648/http://www.coastalsymphonyofgeorgia.org/contact/,2020-07-24,31522,https://web.archive.org/web/20200724204648/http://www.coastalsymphonyofgeorgia.org/contact/,2020-07-24,Coastal-Symphony-of-Georgia-80833376064,https://web.archive.org/web/20200724204825/https://www.facebook.com/Coastal-Symphony-of-Georgia-80833376064/,2020-07-24,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-17 CL
1706,Collegium Vocale,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"choir in Atlanta, Georgia, USA",,choir,https://web.archive.org/web/20200727153442/https://cvchorus.org/,2020-07-27,,,,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,DeKalb County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,+1-678-570-3262,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,mailto:info@cvchorus.org,https://web.archive.org/web/20200727153742/https://cvchorus.org/contactus,2020-07-27,https://cvchorus.org/,https://web.archive.org/web/20200727153442/https://cvchorus.org/,2020-07-27,,,,"","","",,,,,,,133044,https://web.archive.org/web/20200727153742/https://cvchorus.org/contactus,2020-07-27,30333,https://web.archive.org/web/20200727153742/https://cvchorus.org/contactus,2020-07-27,cvchorus,https://web.archive.org/web/20200727154051/https://www.facebook.com/cvchorus/,2020-07-27,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-17 CL
1707,Columbia County Choral Society,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"choir in Evans, Georgia, USA",,choir,https://web.archive.org/web/20200727154410/https://columbiacountychoralsociety.org/index.html,2020-07-27,,,,Evans,https://web.archive.org/web/20200727154410/https://columbiacountychoralsociety.org/index.html,2020-07-27,Evans County,https://www.mapdevelopers.com/what-county-am-i-in.php,2020-07-27,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,+1-404-797-2075,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,mailto:drjaybaiken53@gmail.com,https://web.archive.org/web/20200727154410/https://columbiacountychoralsociety.org/index.html,2020-07-27,https://columbiacountychoralsociety.org/,https://web.archive.org/web/20200727154410/https://columbiacountychoralsociety.org/index.html,2020-07-27,,,,"","","",,,,,,,1633,https://web.archive.org/web/20200727154410/https://columbiacountychoralsociety.org/index.html,2020-07-27,30809,https://web.archive.org/web/20200727154410/https://columbiacountychoralsociety.org/index.html,2020-07-27,ColumbiaCountyChoralSociety,https://web.archive.org/web/20200727162214/https://www.facebook.com/ColumbiaCountyChoralSociety/,2020-07-27,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-17 CL
1708,Columbus Philharmonic Guild,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"symphony orchestra in Columbus, Georgia, USA",,symphony orchestra,https://web.archive.org/web/20200727162909/https://csoga.org/,2020-07-27,"900 Broadway, Columbus, GA 31901",https://web.archive.org/web/20200727162909/https://csoga.org/,2020-07-27,Columbus,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Muscogee County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"32.463817, -84.992420","https://www.google.com/maps/place/Columbus+Symphony+Orchestra+(GA)/@32.4637636,-84.9925829,21z",2020-07-27,+1-706-323-5059,https://web.archive.org/web/20200727162909/https://csoga.org/,2020-07-27,mailto:ethomas@csoga.org,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,https://csoga.org/,https://web.archive.org/web/20200727162909/https://csoga.org/,2020-07-27,,,,"","","",,,,,,,1499,https://web.archive.org/web/20200727162909/https://csoga.org/,2020-07-27,31902,https://web.archive.org/web/20200727162909/https://csoga.org/,2020-07-27,columbussymphonyorchestra,https://web.archive.org/web/20200727170300/https://www.facebook.com/columbussymphonyorchestra,2020-07-27,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-17 CL
1709,Community Arts Association in Newton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"not-for-profit arts organization in Covington, Georgia, USA",,not-for-profit arts organization,https://web.archive.org/web/20200727173837/https://www.newtoncountyarts.org/,2020-07-27,"1169 Washington Street, Covington, GA 30014",https://web.archive.org/web/20200727173837/https://www.newtoncountyarts.org/,2020-07-27,Covington,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Newton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.595664, -83.861633","https://www.google.com/maps/place/Arts+Association-Newton+County/@33.595657,-83.8621802,19z",2020-07-27,+1-770-786-8188,https://web.archive.org/web/20200727172932/https://www.newtoncountyarts.org/contact-us,2020-07-27,mailto:acoggin@newtoncountyarts.org,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,http://www.newtoncountyarts.org,https://web.archive.org/web/20200727173837/https://www.newtoncountyarts.org/,2020-07-27,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-17 CL
1710,Community Arts Live,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"not-for-profit arts organization in Atlanta, Georgia, USA",,not-for-profit arts organization,https://web.archive.org/web/20200727175422/https://www.communityartslive.org/,2020-07-27,"476 Leonardo Avenue NE, Atlanta, GA 30307",https://web.archive.org/web/20200727175918/https://www.facebook.com/GoodGraciousShow/,2020-07-27,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://www.mapdevelopers.com/what-county-am-i-in.php,2020-07-27,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.767157, -84.329779","https://www.google.com/maps/place/476+Leonardo+Ave+NE,+Atlanta,+GA+30307/@33.7671551,-84.329916,21z",2020-07-27,+1-404-895-9276,https://web.archive.org/web/20200727175918/https://www.facebook.com/GoodGraciousShow/,2020-07-27,mailto:boyd@wondershopatl.com,https://web.archive.org/web/20200727175422/https://www.communityartslive.org/,2020-07-27,https://www.communityartslive.org/,https://web.archive.org/web/20200727175422/https://www.communityartslive.org/,2020-07-27,,,,"","","",,,,,,,,,,,,,GoodGraciousShow,https://web.archive.org/web/20200727175918/https://www.facebook.com/GoodGraciousShow/,2020-07-27,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-18 CL
1711,Cordele Main Street,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"government agency in Georgia, USA",,government agency,https://web.archive.org/web/20200727181223/http://cordelemainstreet.com/index.php,2020-07-27,"105 East 9th Avenue, Cordele, GA 31015",https://web.archive.org/web/20200727182041/http://cordelemainstreet.com/contact.php,2020-07-27,Cordele,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Crisp County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"31.970993, -83.782194","https://www.google.com/maps/place/Cordele+Historic+Museum/@31.9709791,-83.7827361,19z",2020-07-27,+1-229-276-2902,https://web.archive.org/web/20200727182041/http://cordelemainstreet.com/contact.php,2020-07-27,mailto:mlynnemitchell@live.com,https://web.archive.org/web/20200727182041/http://cordelemainstreet.com/contact.php,2020-07-27,http://cordelemainstreet.com/,https://web.archive.org/web/20200727181223/http://cordelemainstreet.com/index.php,2020-07-27,,,,"","","",,,,,,,5739,https://web.archive.org/web/20200727182041/http://cordelemainstreet.com/contact.php,2020-07-27,31015,https://web.archive.org/web/20200727182041/http://cordelemainstreet.com/contact.php,2020-07-27,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-18 CL
1712,Dad's Garage Theatre,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"theater in Atlanta, Georgia, USA",,theater,https://web.archive.org/web/20200727183019/https://dadsgarage.com/,2020-07-27,"569 Ezzard Street, Atlanta, GA 30312",https://web.archive.org/web/20200727183019/https://dadsgarage.com/,2020-07-27,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.753189, -84.368638","https://www.google.com/maps/place/Dad's+Garage+Theatre/@33.753029,-84.3687583,21z",2020-07-27,+1-404-523-3141,https://web.archive.org/web/20200727183019/https://dadsgarage.com/,2020-07-27,mailto:tickets@dadsgarage.com,https://web.archive.org/web/20200727185207/https://dadsgarage.com/contact-us/,2020-07-27,http://www.dadsgarage.com/,https://web.archive.org/web/20200727183019/https://dadsgarage.com/,2020-07-27,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-18 CL
1713,Dance Canvas,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"dance studio in Atlanta, Georgia, USA",,dance studio,https://web.archive.org/web/20200727190140/https://www.dancecanvas.com/,2020-07-27,"171 Auburn Avenue, #215, Atlanta, GA 30303",https://web.archive.org/web/20200727190140/https://www.dancecanvas.com/,2020-07-27,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.755305, -84.381784","https://www.google.com/maps/place/Dance+Canvas+Inc/@33.7552156,-84.3821264,20z",2020-07-27,+1-404-384-7140,https://web.archive.org/web/20200727190551/https://www.dancecanvas.com/home,2020-07-27,mailto:INFO@DANCECANVAS.COM,https://web.archive.org/web/20200727190551/https://www.dancecanvas.com/home,2020-07-27,https://www.dancecanvas.com/,https://web.archive.org/web/20200727190140/https://www.dancecanvas.com/,2020-07-27,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",2020-11-18 CL
