Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes",QC
0226,Thomson-McDuffie County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Thomson, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"338 Main Street, Thomson, GA 30824",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Thomson,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,McDuffie County,https://web.archive.org/web/20191106202704/https://www.btrl.net/public-library-georgia-branch-thomson-mcduffie.php,2019-11-06,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-595-1341,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:thomsonl@btrl.net,https://web.archive.org/web/20191106202704/https://www.btrl.net/public-library-georgia-branch-thomson-mcduffie.php,2019-11-06,https://www.btrl.net/public-library-georgia-branch-thomson-mcduffie.php,https://web.archive.org/web/20191106202704/https://www.btrl.net/public-library-georgia-branch-thomson-mcduffie.php,2019-11-06,1937,https://web.archive.org/web/20191106202704/https://www.btrl.net/public-library-georgia-branch-thomson-mcduffie.php,2019-11-06,"","","",Bartram Trail Regional Library,https://web.archive.org/web/20191022185743/https://www.btrl.net/,2019-10-22,,,,,,,,,,,,,"","",2019-12-05 JL
0227,Brooks County Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Quitman, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"404 Barwick Road, Quitman, GA 31643",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Quitman,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Brooks County,https://web.archive.org/web/20191106203155/http://brooks.public.lib.ga.us/,2019-11-06,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-229-263-4412,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://brooks.public.lib.ga.us/,https://web.archive.org/web/20191106203155/http://brooks.public.lib.ga.us/,2019-11-06,1880,https://web.archive.org/web/20191106203155/http://brooks.public.lib.ga.us/,2019-11-06,"","","",Brooks County Public Library,https://web.archive.org/web/20191023130622/http://brooks.public.lib.ga.us/,2019-10-23,,,,,,,,,,,,,"","",2019-12-05 JL
0228,Catoosa County Library at Benton Place Campus,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Ringgold, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"108 Catoosa Circle, Ringgold, GA 30736",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Ringgold,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Catoosa County,https://web.archive.org/web/20191107134529/https://www.catoosacountylibrary.org/,2019-11-07,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-965-3600,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:Info@catoosacountylibrary.org,https://web.archive.org/web/20191107134529/https://www.catoosacountylibrary.org/,2019-11-07,https://www.catoosacountylibrary.org/,https://web.archive.org/web/20191107134529/https://www.catoosacountylibrary.org/,2019-11-07,1937,https://web.archive.org/web/20191107134830/https://www.catoosacountylibrary.org/about-us,2019-11-07,"","","",Catoosa County Library System,https://web.archive.org/web/20191022185826/https://www.catoosacountylibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-05 JL
0229,Columbus Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Columbus, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"3000 Macon Road, Columbus, GA 31906",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Columbus,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Muscogee County,https://web.archive.org/web/20191107135013/https://www.cvlga.org/columbus-public-library/,2019-11-07,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-243-2669,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.cvlga.org/columbus-public-library/,https://web.archive.org/web/20191107135013/https://www.cvlga.org/columbus-public-library/,2019-11-07,,,,"","","",Chattahoochee Valley Libraries,https://web.archive.org/web/20191022185903/https://www.cvlga.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-05 JL
0230,Cusseta-Chattahoochee Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Cusseta, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"262 Broad Street, Cusseta, GA 31903",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Cusseta,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Chattahoochee County,https://web.archive.org/web/20191107135430/https://www.cvlga.org/cusseta-chattahoochee-public-library/,2019-11-07,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-989-3700,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.cvlga.org/cusseta-chattahoochee-public-library/,https://web.archive.org/web/20191107135430/https://www.cvlga.org/cusseta-chattahoochee-public-library/,2019-11-07,,,,"","","",Chattahoochee Valley Libraries,https://web.archive.org/web/20191022185903/https://www.cvlga.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-05 JL
0231,Marion County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Buena Vista, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"123 East 5th Avenue, Buena Vista, GA 31803",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Buena Vista,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Marion County,https://web.archive.org/web/20191107135630/https://www.cvlga.org/marion-county-public-library/,2019-11-07,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-229-649-6385,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.cvlga.org/marion-county-public-library/,https://web.archive.org/web/20191107135630/https://www.cvlga.org/marion-county-public-library/,2019-11-07,,,,"","","",Chattahoochee Valley Libraries,https://web.archive.org/web/20191022185903/https://www.cvlga.org/,2019-10-22,,,,,,,,,,,,,"","",2020-02-06 CL
0232,Mildred L. Terry Branch Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Columbus, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"640 Veterans Parkway, Columbus, GA 31901",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Columbus,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Muscogee County,https://web.archive.org/web/20191107140130/https://www.cvlga.org/mildred-l-terry-public-library/,2019-11-07,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-243-2782,https://web.archive.org/web/20191107140130/https://www.cvlga.org/mildred-l-terry-public-library/,2019-11-07,,,,https://www.cvlga.org/mildred-l-terry-public-library/,https://web.archive.org/web/20191107140130/https://www.cvlga.org/mildred-l-terry-public-library/,2019-11-07,,,,"","","",Chattahoochee Valley Libraries,https://web.archive.org/web/20191022185903/https://www.cvlga.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-05 JL
0233,North Columbus Branch Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Columbus, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"5689 Armour Road, Columbus, GA 31909",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Columbus,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Muscogee County,https://web.archive.org/web/20191107140415/https://www.cvlga.org/north-columbus-public-library/,2019-11-07,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-748-2855,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.cvlga.org/north-columbus-public-library/,https://web.archive.org/web/20191107140415/https://www.cvlga.org/north-columbus-public-library/,2019-11-07,,,,"","","",Chattahoochee Valley Libraries,https://web.archive.org/web/20191022185903/https://www.cvlga.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-05 JL
0234,Parks Memorial Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Richland, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"112 Wall Street, Richland, GA 31825",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Richland,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Stewart County,https://web.archive.org/web/20191107140503/https://www.cvlga.org/parks-memorial-public-library/,2019-11-07,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-229-887-2103,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.cvlga.org/parks-memorial-public-library/,https://web.archive.org/web/20191107140503/https://www.cvlga.org/parks-memorial-public-library/,2019-11-07,,,,"","","",Chattahoochee Valley Libraries,https://web.archive.org/web/20191022185903/https://www.cvlga.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-05 JL
0235,South Columbus Branch Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Columbus, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"2034 South Lumpkin Road, Columbus, GA 31903",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Columbus,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Muscogee County,https://web.archive.org/web/20191107140721/https://www.cvlga.org/south-columbus-public-library/,2019-11-07,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-683-8805,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.cvlga.org/south-columbus-public-library/,https://web.archive.org/web/20191107140721/https://www.cvlga.org/south-columbus-public-library/,2019-11-07,,,,"","","",Chattahoochee Valley Libraries,https://web.archive.org/web/20191022185903/https://www.cvlga.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-05 JL
0236,Chattooga County/Summerville Library,https://web.archive.org/web/20191107141331/https://chattoogacounty.org/community/chattooga-county-library-system/,2019-11-07,"public library in Summerville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"360 Farrar Drive, Summerville, GA 30747",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Summerville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Chattooga County,https://web.archive.org/web/20191107141159/https://chattoogacountylibrary.org/?page_id=5,2019-11-07,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-857-2553,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://chattoogacountylibrary.org/?page_id=5,https://web.archive.org/web/20191107141159/https://chattoogacountylibrary.org/?page_id=5,2019-11-07,,,,"","","",Chattooga County Library System,https://web.archive.org/web/20191022185950/https://chattoogacountylibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-05 JL
0237,Trion Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Trion, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"15 Bulldog Boulevard, Trion, GA 30753",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Trion,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Chattooga County,https://web.archive.org/web/20191107141159/https://chattoogacountylibrary.org/?page_id=5,2019-11-07,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-734-7594,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://chattoogacountylibrary.org/?page_id=5,https://web.archive.org/web/20191107141159/https://chattoogacountylibrary.org/?page_id=5,2019-11-07,,,,"","","",Chattooga County Library System,https://web.archive.org/web/20191022185950/https://chattoogacountylibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-05 JL
